right_arm,left_arm,left_leg,right_leg,left_fore_arm,right_fore_arm,waist
72.91,59.11,108.26,98.67,101.98,117.84,67.265
79.9,64.15,109.88,97.7,102.14,121.81,75.375
78.46,64.13,110.1,102.29,102.53,119.73,74.13
79.86,64.92,121.02,110.72,103.05,122.96,77.39
75.41,61.01,111.8,103.39,101.91,116.74,74.82
81.45,71.52,126.95,114.61,108.04,123.37,76.9
72.63,58.96,111.8,102.22,97.67,116.58,73.1
83.6,72.54,100.54,91.03,111.78,121.78,63.455
76.41,67.56,99.83,87.24,104.91,117.71,66.68
68.96,54.58,108.18,93.95,97.89,112.23,77.155
74.13,63.93,120.25,110.23,98.85,121.58,74.44
75.83,64.58,117.25,110.49,101.45,120.29,74.45
76.92,66.95,118.42,108.14,103.27,121.29,69.99000000000001
72.25,62.05,115.91,107.72,99.16,119.36,74.835
76.25,71.96,115.85,106.78,108.55,122.5,70.63499999999999
76.53,70.0,125.19,116.38,108.08,118.35,67.59
76.32,68.8,117.27,106.2,102.61,116.69,68.74000000000001
78.21,68.73,121.29,110.78,102.53,116.97,67.22
78.98,66.14,128.31,114.77,102.92,119.8,75.485
78.34,67.2,126.48,115.77,102.55,116.96,74.89
76.98,64.25,131.5,121.56,100.34,115.61,81.635
71.13,58.5,120.62,111.14,95.73,112.24,76.25999999999999
75.29,61.25,104.56,97.29,100.47,113.67,74.78999999999999
71.52,50.07,87.33,82.12,99.61,116.97,68.055
63.55,49.72,106.39,101.53,94.35,118.58,80.72
56.54,49.83,92.22,93.97,101.65,120.36,84.44
69.57,57.1,113.28,92.98,101.2,119.14,97.585
59.59,42.65,99.52,94.43,96.5,128.64,87.74000000000001
77.35,69.93,86.89,76.11,103.47,128.76,71.86
51.56,43.85,110.32,99.13,93.12,120.07,95.0
51.93,48.24,87.59,81.52,96.09,124.12,73.025
65.87,60.44,91.76,89.62,92.27,120.91,73.15
80.82,71.47,91.87,77.13,98.11,123.53,74.33500000000001
55.91,52.53,95.36,93.55,98.97,119.33,82.495
50.54,49.5,105.78,103.62,99.25,113.67,92.0
52.3,44.72,93.19,97.77,92.96,116.16,80.94
66.6,58.98,88.85,80.35,98.39,112.68,79.27000000000001
91.34,83.95,72.16,67.35,107.59,125.68,65.225
88.49,85.12,77.38,57.95,108.8,121.88,68.125
74.11,68.56,95.02,78.83,105.77,121.7,87.50999999999999
79.09,71.82,72.37,66.21,106.96,124.92,72.68
74.98,68.12,73.26,68.22,100.85,121.25,63.175
74.93,70.02,81.39,75.54,105.45,117.55,82.285
89.61,82.63,107.03,86.9,104.31,125.52,103.135
87.84,87.7,95.96,79.54,114.32,128.88,92.54
90.97,89.39,69.04,63.31,115.21,127.14,66.155
93.35,89.48,71.7,63.72,115.05,124.33,67.785
86.12,81.06,78.98,70.03,113.32,128.01,70.16499999999999
92.36,87.95,91.15,81.36,116.59,129.87,57.735
88.03,84.38,79.05,73.78,116.13,129.99,63.97
96.77,87.93,74.65,67.04,116.01,133.91,54.87
88.76,88.71,83.83,74.86,117.08,133.85,63.1
87.93,85.16,90.74,79.69,113.79,131.07,67.945
95.22,92.83,74.31,65.3,117.95,133.67,51.845
98.68,98.12,72.73,63.96,121.51,130.06,64.61
96.92,100.95,68.16,58.79,125.59,128.84,52.33
108.05,111.34,65.91,55.46,129.55,129.22,44.58
99.22,87.7,90.96,79.44,110.37,121.21,57.01
92.9,76.66,81.38,70.43,105.72,114.86,70.25999999999999
80.2,73.64,101.18,89.38,112.27,111.16,71.685
59.35,55.85,110.68,104.72,95.67,99.83,60.23
56.48,48.97,100.76,90.64,93.03,98.81,64.86500000000001
55.12,52.08,99.63,85.31,93.56,99.38,94.48
47.86,43.48,101.04,85.26,92.23,97.29,96.08
53.46,50.4,95.7,83.18,94.69,100.27,85.64
52.14,42.19,126.42,108.65,88.9,104.12,120.42
57.69,59.79,89.35,75.41,95.21,103.05,87.355
57.45,69.05,138.87,123.56,95.19,102.75,138.325
42.58,46.57,152.92,135.79,91.64,109.71,153.95
46.87,48.28,153.97,140.99,92.39,109.55,155.67000000000002
46.4,62.31,148.27,139.92,93.98,108.54,153.26
48.2,49.3,152.93,141.29,96.02,119.56,153.21
52.6,67.28,153.23,143.51,102.63,118.97,155.805
68.04,62.83,103.12,80.63,106.11,123.32,95.795
53.12,33.23,157.02,144.48,108.99,129.77,155.65
51.31,41.51,156.72,144.73,108.8,129.71,156.255
51.53,40.75,155.66,143.51,111.61,128.12,154.89499999999998
61.1,47.25,122.0,107.86,124.57,136.3,121.56
61.24,56.74,128.85,111.57,137.01,142.66,124.84
59.95,51.44,98.21,83.61,137.85,141.85,95.4
48.66,45.28,92.96,75.88,144.29,141.84,91.09
61.53,50.19,98.32,75.27,138.36,150.08,91.19
65.92,53.7,123.08,106.5,131.05,145.36,116.695
59.49,47.48,122.1,107.05,131.48,147.17,114.925
53.1,47.47,150.26,145.16,127.38,141.32,149.875
53.52,36.68,141.35,130.61,122.98,140.21,139.065
56.83,36.45,145.75,135.15,117.91,140.84,144.08499999999998
52.04,37.93,143.97,130.68,121.89,136.74,138.88
54.43,38.57,144.53,131.59,126.09,143.37,140.775
36.35,15.34,144.83,131.5,140.53,142.39,141.025
43.63,22.96,151.79,143.6,125.54,137.87,149.45999999999998
46.49,22.86,147.55,135.29,122.58,133.44,143.38
54.26,39.42,140.03,125.11,121.42,140.71,135.76999999999998
41.64,23.99,151.0,138.41,129.99,134.29,145.57
47.78,29.68,144.5,132.5,128.6,137.19,138.79500000000002
50.24,34.96,146.87,130.46,127.18,138.18,140.41500000000002
48.37,31.38,151.15,137.18,124.99,137.5,145.02499999999998
53.25,39.03,149.91,139.69,126.7,138.17,146.54
53.22,37.34,143.84,131.62,128.26,135.26,140.085
53.08,44.52,130.99,115.27,133.31,140.55,124.24
54.91,45.44,138.35,124.73,132.42,141.29,132.47
53.0,42.01,135.24,120.26,135.32,138.98,127.78
54.67,42.21,137.51,122.23,131.97,137.79,130.83
47.74,36.2,132.97,114.22,131.72,138.72,125.87
51.92,40.83,140.73,130.46,129.34,138.96,138.0
51.0,42.52,134.42,124.04,129.94,140.21,131.86
52.3,38.34,151.46,139.57,127.93,139.38,147.41500000000002
